_id,CREATIONDATE,ADDRESS,CATEGORY,CLOSEDDATETIME,DESCRIPTION,DAYS_TO_CLOSE,CLEANED_ADDRESS,geometry,OBJECTID,NEIGHBORHD,WORKGROUP,Status
4052,2025-03-16T00:00:00Z,"900 E MICHIGAN ST, MILWAUKEE, WI, 53202-0000",ALL OTHER SIGNS,NA,PROPERTY ADDRESS POINTS AT WRONG STREET. PEDESTRIAN YIELD SIGN ON WISCONSIN AVE AT CURVE TOWARD PROSPECT AVENUE FELL DOWN. SIGN ITSELF (NOT POLE) LAYING IN STREET. SEE PHOTO,143,"900 E MICHIGAN ST, MILWAUKEE, WI, 53202-0000","c(-87.899957527791, 43.037782780978)",76,JUNEAU TOWN,6,OPEN
4053,2025-03-16T00:00:00Z,"3614 S HERMAN ST, MILWAUKEE, WI, 53207-3507",STREET LIGHT CYCLING,2025-03-17T00:00:00Z,SOUTHERN MOST LIGHT ON EAST SIDE OF HERMAN AND JUST NORTH OF WILBUR,1,"3614 S HERMAN ST, MILWAUKEE, WI, 53207-3507","c(-87.895486209493, 42.978949115136)",160,TIPPECANOE,6,CLOSED
4054,2025-03-16T00:00:00Z,"4163 N 76TH ST, MILWAUKEE, WI, 53222-2000",MISCELLANEOUS STREET MAINTENANCE REQUEST,2025-03-17T00:00:00Z,REPORT OF A BARRIER MISSING CAUSING A TRAFFIC HAZARD DUE TO A CONSTRUCTION HOLE IN THE SOUTH BOUND MERGING LANE FROM APPLETON AVE ONTO N. 76TH ST.  OPERATOR CONTACTED F. FRANCO.,1,"4163 N 76TH ST, MILWAUKEE, WI, 53222-2000","c(-88.007719557736, 43.093284183691)",4,ARLINGTON GARDENS,6,CLOSED
4055,2025-03-16T00:00:00Z,"6926 W MORGAN AV, MILWAUKEE, WI, 53220-1215",POTHOLES,NA,POTHOLES ON EDGE OF STREET ENTERING THE ALLEY,143,"6926 W MORGAN AV, MILWAUKEE, WI, 53220-1215","c(-87.999981133267, 42.981354763257)",135,RIVER BEND,6,OPEN
4056,2025-03-16T00:00:00Z,"915 E MORGAN AV, MILWAUKEE, WI, 53207-3454",STREET LIGHT OUT,2025-03-17T00:00:00Z,LIGHT OUT ON SOUTH END OF MORGAN BETWEEN LENOX AND LOGAN,1,"915 E MORGAN AV, MILWAUKEE, WI, 53207-3454","c(-87.897643795189, 42.98074070503)",160,TIPPECANOE,6,CLOSED
4057,2025-03-16T00:00:00Z,"6956 W MORGAN AV, MILWAUKEE, WI, 53220-1215",RATS OR RAT HARBORAGE,NA,THIS IS HAPPENING EVERY NIGHT.  RATS HARBORING IN NEIGHBORS WOOD PILES. RATS ARE TRAVELING THE SAME PATH.,143,"6956 W MORGAN AV, MILWAUKEE, WI, 53220-1215","c(-88.000803146512, 42.981366791288)",135,RIVER BEND,6,OPEN
4058,2025-03-16T00:00:00Z,"3609 S LOGAN AV, MILWAUKEE, WI, 53207-3510",AREA DARK,NA,THREE LIGHTS OUT ON SOUTHERN END OF LOGAN AVE BLOCK BETWEEN MORGAN AND WILBUR.,143,"3609 S LOGAN AV, MILWAUKEE, WI, 53207-3510","c(-87.897236686152, 42.979028198393)",160,TIPPECANOE,6,OPEN
4059,2025-03-16T00:00:00Z,"442 E MONTANA ST, MILWAUKEE, WI, 53207-2163",LIGHT POLE COVER OPEN,NA,LIGHT POLE IN PARK ON THE WALKING PATH IS OPEN JUST SOUTH OF MONTANA AND ADAMS INTERSECTION.,143,"442 E MONTANA ST, MILWAUKEE, WI, 53207-2163","c(-87.903008632317, 42.993967851155)",8,BAY VIEW,6,OPEN
4060,2025-03-16T00:00:00Z,"2515 N 46TH ST, MILWAUKEE, WI, 53210-2921",STREET LIGHT OUT,2025-03-17T00:00:00Z,STREET LIGHTS OUT IN ENTIRE BLOCK.,1,"2515 N 46TH ST, MILWAUKEE, WI, 53210-2921","c(-87.97158492169, 43.064642508079)",167,UPTOWN,1,CLOSED
4061,2025-03-16T00:00:00Z,"2945 N 57TH ST, MILWAUKEE, WI, 53210-1536",STREET LIGHT OUT,2025-03-17T00:00:00Z,"MY STREET LIGHTS ARE OUT YET AGAIN,  MY BLOCK IS TO DANGEROUS FOR IT TO BE THIS DARK.",1,"2945 N 57TH ST, MILWAUKEE, WI, 53210-1536","c(-87.98448006063, 43.072715873398)",143,SAINT JOSEPH,1,CLOSED
4062,2025-03-16T00:00:00Z,"2556 S 61ST ST, MILWAUKEE, WI, 53219-2623",AREA DARK,2025-03-17T00:00:00Z,AREA DARK. 1ST NIGHT.,1,"2556 S 61ST ST, MILWAUKEE, WI, 53219-2623","c(-87.988664977247, 42.998048874083)",38,FAIRVIEW,6,CLOSED
4063,2025-03-16T00:00:00Z,"5470 N 66TH ST, MILWAUKEE, WI, 53218-3021",GARBAGE CART: MISSING,NA,I MOVED OVER HERE AND I DON’T HAVE A GARAGE CAN OR RECYCLE CAN,143,"5470 N 66TH ST, MILWAUKEE, WI, 53218-3021","c(-87.993335289878, 43.117952585741)",149,SILVER SPRING,6,OPEN
4064,2025-03-16T00:00:00Z,"2859 N 72ND ST, MILWAUKEE, WI, 53210-1106",STREET LIGHT OUT,NA,STREET LIGHTS OUT,143,"2859 N 72ND ST, MILWAUKEE, WI, 53210-1106","c(-88.002168390901, 43.071108769193)",33,ENDERIS PARK,6,OPEN
4065,2025-03-16T00:00:00Z,3405 N MARYLAND AV,STOP SIGN,NA,STOP SIGN DOWN AT N. MARYLAND AVE. AT E. NEWPORT AVE.  STOP SIGN IS LOCATED ON GROUND ON E. NEWPORT AVE. AT N. MARYLAND AVE.,143,"3405 N MARYLAND AV, MILWAUKEE, WI","c(-87.883151149323, 43.079628973771)",31,DOWNER WOODS,6,OPEN
4066,2025-03-16T00:00:00Z,"1740 N 59TH ST, MILWAUKEE, WI, 53208-1626",AREA DARK,2025-03-17T00:00:00Z,ENTIRE BLOCK IS DARK AGAIN.,1,"1740 N 59TH ST, MILWAUKEE, WI, 53208-1626","c(-87.986106401303, 43.05392272447)",175,WASHINGTON HEIGHTS,6,CLOSED
4067,2025-03-16T00:00:00Z,"2195 N 51ST ST, MILWAUKEE, WI, 53208-1134",STREET LIGHT OUT,NA,STREETLIGHT NEXT TO THIS RESIDENCE (ON GARFIELD SIDE) HAS BEEN OUT FOR MONTHS.,143,"2195 N 51ST ST, MILWAUKEE, WI, 53208-1134","c(-87.977926250537, 43.059165688725)",175,WASHINGTON HEIGHTS,6,OPEN
4068,2025-03-16T00:00:00Z,"2178 N 52ND ST, MILWAUKEE, WI, 53208-1135",POTHOLES,2025-03-17T00:00:00Z,CLUSTER OF POTHOLES,1,"2178 N 52ND ST, MILWAUKEE, WI, 53208-1135","c(-87.978428577994, 43.058850277708)",175,WASHINGTON HEIGHTS,6,CLOSED
4069,2025-03-16T00:00:00Z,2555 S 61ST ST,STREET LIGHT OUT,NA,THE STREET LIGHTS ARE OUT AGAIN ON SOUTH 61ST STREET BETWEEN ARTHUR AVENUE AND HARRISON AVENUE. THIS IS A CONTINUOUS PROBLEM!,143,"2555 S 61ST ST, MILWAUKEE, WI","c(-87.989285070444, 42.998093381989)",38,FAIRVIEW,6,OPEN
4070,2025-03-16T00:00:00Z,"3500 S HOWELL AV, MILWAUKEE, WI, 53207-3322",AREA DARK,NA,I CALLED EARLIER TO REPORT THE ENTIRE BLOCK IS DARK. ALL STREET LIGHTS OUT.,143,"3500 S HOWELL AV, MILWAUKEE, WI, 53207-3322","c(-87.907513821454, 42.980890783007)",160,TIPPECANOE,6,OPEN
4071,2025-03-16T00:00:00Z,5208 S 27TH ST,SETTLEMENT,NA,THE SECTION OF ROAD ON W ABBOTT AVE STARTING FROM 27TH ST TO THE INTERSECTION OF S 26TH ST IS IN NEED OF REPAIR. THE CONCRETE HAS SETTLED WITH LARGE CRACKS AND SEVERAL POTHOLES IN IT. THANK YOU FOR YOUR ATTENTION TO THESE REPAIRS.,143,"5208 S 27TH ST, MILWAUKEE, WI","c(-87.947915265312, 42.950187913585)",22,CLAYTON CREST,6,OPEN
4072,2025-03-16T00:00:00Z,"6909 W VIENNA AV, MILWAUKEE, WI, 53216-0000",DEAD ANIMAL,NA,REPORT OF A DEAD POSSUM ON W. VIENNA AVE BETWEEN N. 71ST AND N. 72 ST.,143,"6909 W VIENNA AV, MILWAUKEE, WI, 53216-0000","c(-87.997906360774, 43.085331350139)",30,DINEEN PARK,6,OPEN
4073,2025-03-16T00:00:00Z,"3126 S 39TH ST, MILWAUKEE, WI, 53215-4015",GARBAGE SUPERVISOR NOTIFICATION,2025-03-17T00:00:00Z,"LAST WEEK I FORGOT TO PUT MY GARBAGE OUT THE NIGHT BEFORE PICK-UP, BUT PUT IT OUT WHEN THE TRUCK WAS STILL TWO STOPS AWAY FROM MY HOUSE, AND THEY EVEN SAW ME ROLLING IT TO THE CURB.  HOWEVER, INSTEAD OF STOPPING AT MY HOUSE THEY JUST DROVE BY.  I KNOW YOUR CAN IS SUPPOSED TO BE OUT BY 7:00AM, BUT I WAS VERY OFFENDED WHEN THEY DECIDED TO SKIP MY HOUSE JUST BECAUSE I ROLLED MY GARBAGE OUT AFTER 7:00AM, BUT BEFORE THEY GOT TO MY DRIVEWAY.  I GUESS THEY HAD A PRETTY GOOD LAUGH, BUT I FOUND IT VERY DISRESPECTFUL.",1,"3126 S 39TH ST, MILWAUKEE, WI, 53215-4015","c(-87.962644029391, 42.987699486775)",73,JACKSON PARK,6,CLOSED
4074,2025-03-16T00:00:00Z,3016 A N 19TH ST,GARBAGE CART: NO CART,NA,REAR COTTAGE HAS NO GARBAGE CART. 3016 A NORTH 19TH STREET,143,"3016 A N 19TH ST, MILWAUKEE, WI","c(-87.936503890872, 43.073697519989)",120,NORTH DIVISION,2,OPEN
4075,2025-03-16T00:00:00Z,"4522 W LLOYD ST, MILWAUKEE, WI, 53208-1239",DEAD ANIMAL,NA,DOG IN ALLEY,143,"4522 W LLOYD ST, MILWAUKEE, WI, 53208-1239","c(-87.970832142965, 43.057382564553)",176,WASHINGTON PARK,1,OPEN
4076,2025-03-16T00:00:00Z,"2502 N OAKLAND AV, MILWAUKEE, WI, 53211-3930",POTHOLES,2025-03-17T00:00:00Z,THERES A HOLE ON BRADFORD JUST EAST OF OAKLAND,1,"2502 N OAKLAND AV, MILWAUKEE, WI, 53211-3930","c(-87.887636808626, 43.063917766821)",115,MURRAY HILL,6,CLOSED
4077,2025-03-16T00:00:00Z,"4550 N 23RD ST, MILWAUKEE, WI, 53209-6201",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,BRUSH PICKUP,143,"4550 N 23RD ST, MILWAUKEE, WI, 53209-6201","c(-87.94030265321, 43.10007549501)",142,RUFUS KING,4,OPEN
4078,2025-03-16T00:00:00Z,"2705 N OAKLAND AV, 3, MILWAUKEE, WI, 53211-3534",POTHOLES,2025-03-17T00:00:00Z,THERES A BUNCH OF HOLES ON PARK WEST OF OAKLAND,1,"2705 N OAKLAND AV, 3, MILWAUKEE, WI, 53211-3534","c(-87.888354550995, 43.067535899145)",136,RIVERSIDE PARK,6,CLOSED
4079,2025-03-16T00:00:00Z,"2545 S 61ST ST, MILWAUKEE, WI, 53219-2624",STREET LIGHT OUT,2025-03-17T00:00:00Z,OUT ALL WEEKEND,1,"2545 S 61ST ST, MILWAUKEE, WI, 53219-2624","c(-87.989281633864, 42.998257918748)",38,FAIRVIEW,6,CLOSED
4080,2025-03-16T00:00:00Z,"2545 S 61ST ST, MILWAUKEE, WI, 53219-2624",POTHOLE IN ALLEY,NA,QUITE A FEW IN THIS ALLEY (12) BUT MOST ARE NEAR THE GARAGE AT THIS ADDRESS.,143,"2545 S 61ST ST, MILWAUKEE, WI, 53219-2624","c(-87.989281633864, 42.998257918748)",38,FAIRVIEW,6,OPEN
4081,2025-03-15T00:00:00Z,"1437 E BRADY ST, MILWAUKEE, WI, 53202-1614",POTHOLES,2025-03-17T00:00:00Z,"THERE ARE MULTIPLE POTHOLES AT THE MIDDLE OF THE 5 WAY INTERSECTION ON FARWELL AND BRADY. I DRIVE AROUND IT EVERYDAY AND WHEN RAN OVER, IT CAN CAUSE SIGNIFICANT DAMAGE TO A VEHICLE. THIS IS MAINLY HIT WHEN DRIVING THROUGH THE INTERSECTION IN THE RIGHT LANE ON FARWELL AVE",2,"1437 E BRADY ST, MILWAUKEE, WI, 53202-1614","c(-87.892778938586, 43.052780438705)",90,LOWER EAST SIDE,6,CLOSED
4082,2025-03-15T00:00:00Z,"1926 A N FARWELL AV, MILWAUKEE, WI, 53202-1410",POTHOLE IN ALLEY,NA,THE ENTIRE ALLEY HAS POTHOLES. IT IS TOUGH TO DRIVE THROUGH.,144,"1926 A N FARWELL AV, MILWAUKEE, WI, 53202-1410","c(-87.889313189261, 43.055603505604)",90,LOWER EAST SIDE,6,OPEN
4083,2025-03-15T00:00:00Z,"435 S 68TH ST, MILWAUKEE, WI, 53214-1657",POTHOLES,NA,SIGNIFICANT POT HOLES ON 68TH FROM ADLER SOUTHWARD TO MAIN ST.,144,"435 S 68TH ST, MILWAUKEE, WI, 53214-1657","c(-87.997668314724, 43.027675716685)",74,JOHNSON'S WOODS,6,OPEN
4084,2025-03-15T00:00:00Z,"459 S 68TH ST, MILWAUKEE, WI, 53214-1657",POTHOLES,NA,"SIGNIFICANT NUMBER OF POTHOLES AND MISSING ASPHALT FROM THIS ADDRESS, SOUTH TO MAIN ST.",144,"459 S 68TH ST, MILWAUKEE, WI, 53214-1657","c(-87.99768600054, 43.027135335387)",74,JOHNSON'S WOODS,6,OPEN
4085,2025-03-15T00:00:00Z,3456 S 62ND ST,HANGING LIGHT FIXTURE,2025-03-16T00:00:00Z,LIGHT FIXTURE HANGING OFF OF ARM BY CHAIN,1,"3456 S 62ND ST, MILWAUKEE, WI","c(-87.990156034003, 42.981901556711)",61,HAWLEY FARMS,6,CLOSED
4086,2025-03-15T00:00:00Z,"203 S 64TH ST, MILWAUKEE, WI, 53214-1704",POTHOLES,NA,SIGNIFICANT REPAIR NEEDED FOR POTHOLES AND MISSING PAVEMENT ON DIXON ON NORTH OF THIS ADDRESS .,144,"203 S 64TH ST, MILWAUKEE, WI, 53214-1704","c(-87.99272735044, 43.029474054011)",74,JOHNSON'S WOODS,6,OPEN
4087,2025-03-15T00:00:00Z,"6420 W DIXON ST, MILWAUKEE, WI, 53214-1750",POTHOLES,NA,"MASSIVE AMOUNT OF POTHOLES AND MISSING PAVEMENT FROM THIS ADDRESS , WEST TO INTERSECTION OF 64TH AND DIXON.  LOOKS AND FEELS LIKE A MINEFIELD. SIGNIFICANT REPAIR NEEDED.   DIXON IS IN AWFUL SHAPE FROM 64TH TO 68TH.",144,"6420 W DIXON ST, MILWAUKEE, WI, 53214-1750","c(-87.993169663471, 43.029789213571)",74,JOHNSON'S WOODS,6,OPEN
4088,2025-03-15T00:00:00Z,"4060 A N 14TH ST, MILWAUKEE, WI, 53209-6955",GARBAGE CART: MISSING,2025-03-17T00:00:00Z,NA,2,"4060 A N 14TH ST, MILWAUKEE, WI, 53209-6955","c(-87.927948649939, 43.090831513093)",142,RUFUS KING,4,CLOSED
4089,2025-03-15T00:00:00Z,"141 S 70TH ST, MILWAUKEE, WI, 53214-1653",POTHOLES,NA,LARGE DEEP POTHOLES IN AND ALL AROUND INTERSECTION OF 70TH AND OCONNOR STREETS,144,"141 S 70TH ST, MILWAUKEE, WI, 53214-1653","c(-88.000076016411, 43.031079733293)",9,BLUEMOUND HEIGHTS,6,OPEN
4090,2025-03-15T00:00:00Z,"112 S 68TH ST, MILWAUKEE, WI, 53214-1652",POTHOLES,NA,"LARGE POTHOLES IN AND AROUND INTERSECTION OF 68TH AND OCONNOR, + NORTH AND SOUTH ON 68TH",144,"112 S 68TH ST, MILWAUKEE, WI, 53214-1652","c(-87.997001031412, 43.031154374141)",9,BLUEMOUND HEIGHTS,6,OPEN
4091,2025-03-15T00:00:00Z,"5736 N 92ND ST, MILWAUKEE, WI, 53225-2707",AREA DARK,NA,ALL OF THE LIGHTS OUT ON THE NORTH HALF OF THE BLOCK. FROM 5736 N 92ND ST  FROM THERE ON NORTH.  AGAIN   AGAIN,144,"5736 N 92ND ST, MILWAUKEE, WI, 53225-2707","c(-88.026848066611, 43.122085115464)",150,SILVER SWAN,6,OPEN
4092,2025-03-15T00:00:00Z,"8909 W STARK ST, MILWAUKEE, WI, 53225-4114",CITY TREE DOWN,NA,PARTIALLY BLOCKING ROAD,144,"8909 W STARK ST, MILWAUKEE, WI, 53225-4114","c(-88.023722790193, 43.106639824392)",171,VOGEL PARK,6,OPEN
4093,2025-03-15T00:00:00Z,"2604 N LAKE DR, MILWAUKEE, WI, 53211-3837",ALL OTHER SIGNS,NA,A TEMPORARY ROAD CLOSED SIGN IN DOWN NEEDS TO PUT BACK IN ITS STAND,144,"2604 N LAKE DR, MILWAUKEE, WI, 53211-3837","c(-87.875254558341, 43.064922128369)",121,NORTHPOINT,6,OPEN
4094,2025-03-15T00:00:00Z,"1628 W HOWARD AV, MILWAUKEE, WI, 53221-1904",BROKEN BRANCH DOWN - NOT BLOCKING,NA,BROKEN BRANCHES DOWN IN HER YARD FROM CITY TREE,144,"1628 W HOWARD AV, MILWAUKEE, WI, 53221-1904","c(-87.934907305955, 42.974156720086)",112,MORGANDALE,6,OPEN
4095,2025-03-15T00:00:00Z,"1119 S 37TH ST, MILWAUKEE, WI, 53215-1421",RECYCLING CART: MISSING,NA,WE NEED A RECYCLING BIN. SOMEONE TOOK OURS.,144,"1119 S 37TH ST, MILWAUKEE, WI, 53215-1421","c(-87.960299359616, 43.019384254245)",148,SILVER CITY,5,OPEN
4096,2025-03-15T00:00:00Z,"1335 N 58TH ST, MILWAUKEE, WI, 53208-2133",RECYCLING CART: DAMAGED,NA,LARGE WHOLE IN CART CAN'T PUT RECYCLING IN,144,"1335 N 58TH ST, MILWAUKEE, WI, 53208-2133","c(-87.985591668629, 43.048351818253)",62,HAWTHORNE GLEN,6,OPEN
4097,2025-03-15T00:00:00Z,"2689 S 7TH ST, MILWAUKEE, WI, 53215-3407",POTHOLES,NA,THERE IS A LARGE POT HOLE CLOSE TO THE CORNER OF 7TH AND CLEVELAND. I HAVE BEEN IN THE AREAS A LOT AND THIS CONCRETE HAD TO FALL ON OR AROUND 3/14/25. IT IS NEAR A SCHOOL AND RESIDENTIAL AND EXTREMELY DANGEROUS FOR KIDS TO PASS. THE HOLE IS LARGE ENOUGH FOR SOMEONE TO FALL DOWN IN THE HOLE.,144,"2689 S 7TH ST, MILWAUKEE, WI, 53215-3407","c(-87.920465119146, 42.995708227621)",86,LINCOLN VILLAGE,5,OPEN
4098,2025-03-15T00:00:00Z,"1539 N 53RD ST, MILWAUKEE, WI, 53208-2230",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,PICK UP EVERYTHING EXCEPT THE MATTRESS PLEASE. MATTRESS IS OUR NEXT DOOR NEIGHBOR’S,144,"1539 N 53RD ST, MILWAUKEE, WI, 53208-2230","c(-87.980332946396, 43.051163946768)",175,WASHINGTON HEIGHTS,6,OPEN
4099,2025-03-15T00:00:00Z,"2276 A S CHASE AV, MILWAUKEE, WI, 53207-1128",GARBAGE CART: MISSING,NA,1 G CART BROKE AND CREW TOSSED IT.,144,"2276 A S CHASE AV, MILWAUKEE, WI, 53207-1128","c(-87.918116761333, 43.003059030978)",86,LINCOLN VILLAGE,5,OPEN
4100,2025-03-15T00:00:00Z,"104 W RESERVOIR AV, MILWAUKEE, WI, 53212-3726",MISSED COLLECTION: GARBAGE,NA,"GARBAGE NOT PICKED UP, AGAIN.",144,"104 W RESERVOIR AV, MILWAUKEE, WI, 53212-3726","c(-87.911535710055, 43.055408835903)",12,BREWER'S HILL,6,OPEN
4101,2025-03-15T00:00:00Z,"2505 E BENNETT AV, MILWAUKEE, WI, 53207-3003",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,3 OLD WINDOW AIR CONDITIONERS. UNDER 4 CUBIC YARDS,144,"2505 E BENNETT AV, MILWAUKEE, WI, 53207-3003","c(-87.87827589916, 42.989986656695)",8,BAY VIEW,6,OPEN
4102,2025-03-15T00:00:00Z,716 S 10TH ST,ELECTRONIC WASTE,NA,LARGE QUANTITY OF NEEDLES DISCARDED IN ALLEY BY FENCE.,144,"716 S 10TH ST, MILWAUKEE, WI","c(-87.92360028621, 43.023824818909)",173,WALKER'S POINT,5,OPEN
4103,2025-03-15T00:00:00Z,2424 E BELLEVIEW PL,SETTLEMENT,NA,"THERE IS A MASSIVE PORTION OF PAVEMENT IN THE ROAD MISSING AFTER IT APPEARS SOME ROAD CONSTRUCTION WAS DONE HERE RECENTLY. I ORIGINALLY SUBMITTED THIS AS A POTHOLE, BUT THE REQUEST WAS CLOSED AND NOTHING WAS FIXED. I AM ATTACHING A PHOTO HERE. THE MISSING PORTION OF PAVEMENT IS DEEP ENOUGH THAT IT RATTLES YOUR ENTIRE CAR'S FRAME WHEN YOU DRIVE OVER IT AND FORCES DRIVERS TO THE OPPOSITE SIDE OF THE ROAD IF THEY DON'T WANT TO POTENTIALLY DAMAGE THEIR CAR'S ALIGNMENT. MORE PAVING NEEDS TO BE DONE TO LEVEL THE STREET OUT.",144,"2424 E BELLEVIEW PL, MILWAUKEE, WI","c(-87.879624212105, 43.066256359716)",115,MURRAY HILL,6,OPEN
4104,2025-03-15T00:00:00Z,"2929 N 81ST ST, MILWAUKEE, WI, 53222-4807",POTHOLES,2025-03-17T00:00:00Z,POTHOLES ARE LOCATED ALL OVER THE PLACE IN FRONT OF 81ST SCHOOL WITH 10” CHUNKS OF CEMENT LOOSE IN THE STREET.,2,"2929 N 81ST ST, MILWAUKEE, WI, 53222-4807","c(-88.014001039795, 43.072310985565)",28,COOPER PARK,6,CLOSED
4105,2025-03-15T00:00:00Z,"3548 S 1ST ST, MILWAUKEE, WI, 53207-3213",POTHOLES,NA,NULL,144,"3548 S 1ST ST, MILWAUKEE, WI, 53207-3213","c(-87.910425862256, 42.979939646544)",144,SAVELAND PARK,6,OPEN
4106,2025-03-15T00:00:00Z,2932 N NEWHALL ST,GARBAGE CART COLLECTION REQUEST: CART NOT AT COLLECTION POINT,2025-03-17T00:00:00Z,NOBODY HAS PICKED UP MY GARBAGE YET AND I REALLY DON’T KNOW WHY…MY CAR IS PARKED FAR ENOUGH AWAY AND I NEVER HAVE HAD PROBLEMS UNTIL THE LAST TWO WEEKS. I JUST NEED SOMEONE TO COLLECT MY GARBAGES…I HAVE NO NOTES FROM THE CITY ON MY BINS EITHER,2,"2932 N NEWHALL ST, MILWAUKEE, WI","c(-87.889999415674, 43.071788709178)",17,CAMBRIDGE HEIGHTS,6,CLOSED
4107,2025-03-15T00:00:00Z,"900 E MICHIGAN ST, MILWAUKEE, WI, 53202-0000",YIELD SIGN,NA,PROPERTY ADDRESS POINTS AT WRONG STREET. PEDESTRIAN YIELD SIGN ON WISCONSIN AVE AT CURVE TOWARD PROSPECT AVENUE FELL DOWN. SIGN ITSELF (NOT POLE) LAYING IN STREET. SEE PHOTO,144,"900 E MICHIGAN ST, MILWAUKEE, WI, 53202-0000","c(-87.899957527791, 43.037782780978)",76,JUNEAU TOWN,6,OPEN
4108,2025-03-15T00:00:00Z,"3531 S 19TH ST, MILWAUKEE, WI, 53221-1501",BROKEN BRANCH DOWN - NOT BLOCKING,2025-03-17T00:00:00Z,6-7 FOOT TREE BRANCH DOWN DUE TO HIGH WINDS. ABOUT 6-7 INCHES IN DIAMETER. PULLED ONTO THE GRASS AREA NEAR SIDEWALK.,2,"3531 S 19TH ST, MILWAUKEE, WI, 53221-1501","c(-87.937714237691, 42.980418085577)",112,MORGANDALE,6,CLOSED
4109,2025-03-15T00:00:00Z,"6420 W CHAMBERS ST, MILWAUKEE, WI, 53210-1305",RECYCLING CART: NEW CUSTOMER,NA,I JUST MOVED IN AT THIS PROPERTY.  THERE ARE TWO GREEN GARBAGE CANS BUT NO RECYCLING.  I AM REQUESTING A RECYCLING BIN.,144,"6420 W CHAMBERS ST, MILWAUKEE, WI, 53210-1305","c(-87.992605980482, 43.073817423114)",83,LENOX HEIGHTS,6,OPEN
4110,2025-03-15T00:00:00Z,2931 S HERMAN ST,STREET LIGHT OUT,2025-03-16T00:00:00Z,"THE STREET LIGHTS WERE OFF ALONG LOGAN AND HERMAN BETWEEN MONTANA AND OKLAHOMA ON FRIDAY, MARCH 14TH.",1,"2931 S HERMAN ST, MILWAUKEE, WI","c(-87.895931372371, 42.991627707608)",8,BAY VIEW,6,CLOSED
4111,2025-03-15T00:00:00Z,"5940 W BLUE MOUND RD, MILWAUKEE, WI, 53213-4228",POTHOLES,2025-03-17T00:00:00Z,STREET IS BUCKLING AND THERE IS A PIPE SHOWING. REALLY DANGEROUS DURING THE PARADE.,2,"5940 W BLUE MOUND RD, MILWAUKEE, WI, 53213-4228","c(-87.987269138911, 43.036752018629)",154,STORY HILL,6,CLOSED
4112,2025-03-15T00:00:00Z,"10205 W GRANTOSA DR, MILWAUKEE, WI, 53222-1327",DEAD ANIMAL,NA,RACCOON IN MIDDLE OF ROAD,144,"10205 W GRANTOSA DR, MILWAUKEE, WI, 53222-1327","c(-88.04112404028, 43.090426583351)",50,GRANTOSA,6,OPEN
4113,2025-03-15T00:00:00Z,"4918 W WASHINGTON BL, MILWAUKEE, WI, 53208-1728",MISSED COLLECTION: RECYCLING,NA,NA,144,"4918 W WASHINGTON BL, MILWAUKEE, WI, 53208-1728","c(-87.975360549975, 43.053262942961)",175,WASHINGTON HEIGHTS,6,OPEN
4114,2025-03-14T00:00:00Z,"3219 S DAYFIELD AV, MILWAUKEE, WI, 53207-3109",AREA DARK,NA,"3200 BLOCK OF DAYFIELD AVE IS OUT, LIGHTS WERE ON EARLIER THIS MORNING",145,"3219 S DAYFIELD AV, MILWAUKEE, WI, 53207-3109","c(-87.885032886586, 42.985563023475)",39,FERNWOOD,6,OPEN
4115,2025-03-14T00:00:00Z,"1308 E MANITOBA ST, MILWAUKEE, WI, 53207-2451",STREET LIGHT OUT,NA,LIGHT OUT AGAIN,145,"1308 E MANITOBA ST, MILWAUKEE, WI, 53207-2451","c(-87.892864769275, 42.989922032221)",8,BAY VIEW,6,OPEN
4116,2025-03-14T00:00:00Z,"4454 S 1ST ST, MILWAUKEE, WI, 53207-4922",ZONING VIOLATION,2025-03-14T00:00:00Z,THEY STORE GARBAGE CANS ON THE STREET IN FRONT OF THEIR HOUSE.,0,"4454 S 1ST ST, MILWAUKEE, WI, 53207-4922","c(-87.910847723443, 42.963442845719)",162,TOWN OF LAKE,6,CLOSED
4117,2025-03-14T00:00:00Z,"7032 W FOND DU LAC AV, MILWAUKEE, WI, 53218-0000",RATS OR RAT HARBORAGE,NA,PLEASE CHECK BOTH 7020 & 7032 W FOND DU LAC AVE AS BOTH PROPERTIES HAVE RAT BURROWS.  THANK YOU!!,145,"7032 W FOND DU LAC AV, MILWAUKEE, WI, 53218-0000","c(-87.999446870759, 43.108622563588)",89,LONG VIEW,6,OPEN
4118,2025-03-14T00:00:00Z,"6608 W CENTER ST, MILWAUKEE, WI, 53210-0000",RATS OR RAT HARBORAGE,NA,EVIDENCE OF RAT BURROWS ADJACENT TO FRONT COMMON DOOR LANDSCAPE BEDS/STOOP,145,"6608 W CENTER ST, MILWAUKEE, WI, 53210-0000","c(-87.995137566698, 43.068245678706)",33,ENDERIS PARK,6,OPEN
4119,2025-03-14T00:00:00Z,1747 N 51ST ST,MISCELLANEOUS STREET MAINTENANCE REQUEST,2025-03-14T00:00:00Z,"43RD AND MANITOBA UNDERPASS
THE CEMENT IS UPLIFTED AND THE ROAD IS BUMPY",0,"1747 N 51ST ST, MILWAUKEE, WI","c(-87.977946534743, 43.054066096923)",175,WASHINGTON HEIGHTS,6,CLOSED
